time,open,high,low,close,volume
2025-02-25 01:00:00,969.15,970.18,964.86,969.36,7216
2025-02-25 05:00:00,969.31,969.67,961.37,966.02,6993
2025-02-25 09:00:00,965.62,973.7,957.64,966.21,8167
2025-02-25 13:00:00,966.23,972.44,961.38,963.84,9596
2025-02-25 17:00:00,963.79,967.05,958.44,965.33,8244
2025-02-25 21:00:00,965.25,969.88,963.54,969.76,6293
2025-02-26 01:00:00,971.01,972.04,963.99,965.33,5248
2025-02-26 05:00:00,965.28,968.84,962.99,963.45,6299
2025-02-26 09:00:00,963.36,978.51,962.62,977.93,7654
2025-02-26 13:00:00,977.98,979.24,965.72,968.72,9241
2025-02-26 17:00:00,968.78,973.29,965.11,966.55,8832
2025-02-26 21:00:00,966.56,968.99,963.07,967.48,5078
2025-02-27 01:00:00,966.26,969.39,960.86,962.07,6789
2025-02-27 05:00:00,962.17,966.44,959.92,964.63,6111
2025-02-27 09:00:00,964.09,971.73,961.33,971.64,8213
2025-02-27 13:00:00,971.66,973.1,955.34,958.11,9619
2025-02-27 17:00:00,957.75,962.49,950.63,954.18,8748
2025-02-27 21:00:00,954.19,955.03,948.63,949.11,5355
2025-02-28 01:00:00,947.41,954.15,946.73,948.34,6421
2025-02-28 05:00:00,948.26,952.08,946.27,949.46,6108
2025-02-28 09:00:00,949.23,950.88,943.43,947.0,8348
2025-02-28 13:00:00,947.03,947.58,938.28,940.41,8863
2025-02-28 17:00:00,939.81,944.44,937.46,938.49,8596
2025-02-28 21:00:00,938.49,947.42,937.25,946.92,5652
2025-03-03 01:00:00,951.41,953.68,947.95,948.17,6380
2025-03-03 05:00:00,948.18,950.14,944.5,947.7,8149
2025-03-03 09:00:00,947.74,953.6,944.85,952.23,7870
2025-03-03 13:00:00,952.24,965.09,950.44,956.72,8882
2025-03-03 17:00:00,956.74,962.24,950.78,956.61,10289
2025-03-03 21:00:00,956.62,959.23,949.66,953.04,7114
2025-03-04 01:00:00,954.08,958.45,950.66,953.72,6963
2025-03-04 05:00:00,953.72,959.62,952.3,955.36,7824
2025-03-04 09:00:00,955.14,959.13,949.39,954.88,8103
2025-03-04 13:00:00,954.79,963.59,953.07,956.92,9528
2025-03-04 17:00:00,956.95,964.95,954.24,963.44,9548
2025-03-04 21:00:00,963.42,965.39,960.51,961.91,5669
2025-03-05 01:00:00,963.14,963.14,955.41,955.69,7416
2025-03-05 05:00:00,955.59,966.92,955.07,964.65,5779
2025-03-05 09:00:00,964.65,974.2,964.14,965.27,8713
2025-03-05 13:00:00,965.29,972.19,959.97,967.05,10145
2025-03-05 17:00:00,967.0,969.77,959.68,965.17,10064
2025-03-05 21:00:00,965.18,970.52,964.31,965.59,6972
2025-03-06 01:00:00,967.89,974.23,965.62,972.7,7730
2025-03-06 05:00:00,972.69,973.39,962.28,966.79,6262
2025-03-06 09:00:00,966.68,968.61,958.06,964.49,9165
2025-03-06 13:00:00,964.41,976.38,962.38,969.15,9877
2025-03-06 17:00:00,969.18,974.63,967.38,968.39,10145
2025-03-06 21:00:00,968.4,970.23,964.82,968.27,6463
2025-03-07 01:00:00,969.55,973.33,966.93,971.06,7195
2025-03-07 05:00:00,971.07,972.68,965.76,968.47,5114
2025-03-07 09:00:00,968.52,976.33,967.49,968.67,8630
2025-03-07 13:00:00,968.68,972.47,962.92,970.12,9420
2025-03-07 17:00:00,970.15,970.72,957.62,962.28,10055
2025-03-07 21:00:00,962.4,969.24,960.45,968.44,6352
2025-03-10 01:00:00,963.18,968.46,961.63,965.57,7256
2025-03-10 05:00:00,965.86,968.03,961.68,964.03,5818
2025-03-10 09:00:00,964.05,973.61,963.15,968.97,8484
2025-03-10 13:00:00,969.01,973.51,964.72,966.18,9767
2025-03-10 17:00:00,966.2,969.79,958.66,961.51,9576
2025-03-10 21:00:00,961.56,961.87,956.42,959.43,5911
2025-03-11 01:00:00,959.59,961.3,952.77,956.17,7228
2025-03-11 05:00:00,956.18,963.71,954.95,956.62,6902
2025-03-11 09:00:00,956.3,973.94,954.63,971.05,8197
2025-03-11 13:00:00,971.1,984.3,968.41,981.26,9341
2025-03-11 17:00:00,981.71,982.9,973.16,976.23,9934
2025-03-11 21:00:00,976.33,983.68,976.23,978.66,6043
2025-03-12 01:00:00,977.48,984.81,977.3,984.29,7027
2025-03-12 05:00:00,984.24,986.72,980.07,983.35,5347
2025-03-12 09:00:00,983.34,989.31,977.39,983.35,8238
2025-03-12 13:00:00,983.37,990.65,979.61,983.44,9888
2025-03-12 17:00:00,983.64,989.81,981.65,987.76,8666
2025-03-12 21:00:00,987.79,989.21,984.5,985.1,5855
2025-03-13 01:00:00,986.49,989.13,984.54,985.58,5226
2025-03-13 05:00:00,985.58,988.62,978.55,980.83,6275
2025-03-13 09:00:00,980.59,980.69,971.65,973.68,7264
2025-03-13 13:00:00,973.63,979.84,969.61,978.69,9133
2025-03-13 17:00:00,978.62,995.22,977.65,990.6,9310
2025-03-13 21:00:00,990.68,995.62,989.66,993.41,6278
2025-03-14 01:00:00,994.81,998.47,993.5,998.36,6517
2025-03-14 05:00:00,998.42,998.74,992.37,997.32,7503
2025-03-14 09:00:00,997.09,999.78,987.32,991.92,7885
2025-03-14 13:00:00,991.98,999.8,985.01,994.12,9129
2025-03-14 17:00:00,993.99,998.57,987.98,995.7,9525
2025-03-14 21:00:00,995.65,996.71,989.98,994.88,5094
2025-03-17 01:00:00,990.87,996.53,989.49,994.36,7590
2025-03-17 05:00:00,994.37,1000.41,992.81,999.66,6909
2025-03-17 09:00:00,999.46,999.47,990.52,998.13,6535
2025-03-17 13:00:00,998.13,1001.27,991.54,1000.35,8310
2025-03-17 17:00:00,999.94,1004.31,993.91,1002.8,9104
2025-03-17 21:00:00,1002.77,1003.39,1000.11,1001.96,5780
2025-03-18 01:00:00,1001.38,1005.78,999.03,1003.39,7907
2025-03-18 05:00:00,1003.41,1006.01,1002.21,1004.8,7037
2025-03-18 09:00:00,1004.81,1007.59,1001.16,1005.49,8043
2025-03-18 13:00:00,1005.5,1007.78,997.9,1002.67,9546
2025-03-18 17:00:00,1002.71,1006.52,999.21,1002.33,9311
2025-03-18 21:00:00,1002.34,1005.97,1000.96,1003.0,5753
2025-03-19 01:00:00,1003.77,1004.45,991.43,996.4,7316
2025-03-19 05:00:00,996.43,998.97,993.43,997.52,7106
2025-03-19 09:00:00,997.41,997.41,982.35,989.83,9119
2025-03-19 13:00:00,989.8,994.18,985.9,991.03,9378
2025-03-19 17:00:00,991.01,999.0,988.59,991.35,9034
2025-03-19 21:00:00,991.12,999.9,991.12,994.69,6654
2025-03-20 01:00:00,996.71,1000.57,993.79,994.7,7559
2025-03-20 05:00:00,994.73,998.67,992.56,998.28,7213
2025-03-20 09:00:00,996.49,998.03,988.57,990.09,7714
2025-03-20 13:00:00,990.05,994.04,983.71,986.45,8241
2025-03-20 17:00:00,986.52,990.04,981.85,984.4,8848
2025-03-20 21:00:00,984.39,989.94,983.15,987.76,5350
2025-03-21 01:00:00,988.23,988.57,982.95,984.9,9383
2025-03-21 05:00:00,984.94,986.54,980.38,985.31,7611
2025-03-21 09:00:00,985.15,987.7,974.82,975.89,9008
2025-03-21 13:00:00,975.93,981.22,973.73,977.18,9277
2025-03-21 17:00:00,977.16,980.46,972.4,977.28,7620
2025-03-21 21:00:00,977.29,980.61,975.19,975.72,5143
2025-03-24 01:00:00,980.08,984.54,977.75,978.56,8248
2025-03-24 05:00:00,978.63,981.99,976.94,980.05,7115
2025-03-24 09:00:00,979.42,984.2,975.41,977.11,8973
2025-03-24 13:00:00,977.26,981.19,971.85,973.86,8996
2025-03-24 17:00:00,973.94,975.98,969.84,972.04,9078
2025-03-24 21:00:00,972.08,975.6,970.43,975.02,5724
2025-03-25 01:00:00,975.11,976.39,970.88,974.94,7761
2025-03-25 05:00:00,973.65,977.63,972.24,975.44,6573
2025-03-25 09:00:00,975.02,982.05,974.05,980.17,7489
2025-03-25 13:00:00,979.69,987.65,977.44,985.07,8941
2025-03-25 17:00:00,984.45,987.28,977.75,981.77,8099
2025-03-25 21:00:00,981.77,982.95,976.71,978.14,4680
2025-03-26 01:00:00,980.32,981.88,975.88,979.92,8005
2025-03-26 05:00:00,979.93,982.18,974.44,976.84,9658
2025-03-26 09:00:00,976.92,979.13,973.08,973.81,7904
2025-03-26 13:00:00,973.72,983.42,973.37,976.26,8263
2025-03-26 17:00:00,976.16,981.12,973.87,977.01,9477
2025-03-26 21:00:00,977.0,978.44,974.02,974.43,5971
2025-03-27 01:00:00,975.76,976.59,970.4,971.7,9424
2025-03-27 05:00:00,971.71,976.57,970.98,972.53,9080
2025-03-27 09:00:00,971.81,976.48,968.14,975.31,9098
2025-03-27 13:00:00,975.38,980.12,970.48,972.54,9327
2025-03-27 17:00:00,972.33,988.09,972.33,981.55,9293
2025-03-27 21:00:00,981.47,987.44,981.41,984.62,5981
2025-03-28 01:00:00,985.71,988.77,984.57,987.54,7962
2025-03-28 05:00:00,987.76,988.78,982.5,982.74,8009
2025-03-28 09:00:00,982.13,990.26,981.42,984.23,8640
2025-03-28 13:00:00,984.24,990.11,980.6,985.26,9974
2025-03-28 17:00:00,985.3,986.13,976.91,982.03,10272
2025-03-28 21:00:00,982.02,985.38,981.1,983.25,6207
2025-03-31 01:00:00,986.46,988.72,981.15,983.33,8604
2025-03-31 05:00:00,983.35,990.64,982.48,990.14,8110
2025-03-31 09:00:00,989.13,997.57,986.47,988.87,10048
2025-03-31 13:00:00,988.63,995.92,979.4,989.87,9369
2025-03-31 17:00:00,990.53,997.29,989.18,996.63,9912
2025-03-31 21:00:00,996.55,999.89,993.33,993.66,6195
2025-04-01 01:00:00,993.32,997.35,991.52,993.61,8734
2025-04-01 05:00:00,993.64,996.2,989.54,990.53,9626
2025-04-01 09:00:00,989.11,994.98,986.57,992.21,9012
2025-04-01 13:00:00,992.27,996.2,986.99,991.33,9325
2025-04-01 17:00:00,991.31,994.6,982.46,985.28,10137
2025-04-01 21:00:00,985.12,987.82,984.49,985.47,5892
2025-04-02 01:00:00,986.23,989.38,983.0,988.98,7641
2025-04-02 05:00:00,989.04,989.58,981.98,983.56,7748
2025-04-02 09:00:00,983.57,983.57,974.72,980.04,7710
2025-04-02 13:00:00,980.05,982.24,973.84,974.32,8745
2025-04-02 17:00:00,974.3,976.87,968.53,974.75,9566
2025-04-02 21:00:00,974.74,985.42,964.4,971.28,7152
2025-04-03 01:00:00,959.51,983.91,955.92,980.42,8617
2025-04-03 05:00:00,980.38,981.62,968.74,975.54,8612
2025-04-03 09:00:00,975.65,978.46,962.71,963.13,8629
2025-04-03 13:00:00,963.2,966.97,953.92,958.2,10717
2025-04-03 17:00:00,957.99,963.99,951.41,952.64,10869
2025-04-03 21:00:00,952.72,953.8,947.19,948.72,5782
2025-04-04 01:00:00,950.91,956.21,948.71,949.9,6523
2025-04-04 05:00:00,949.92,958.37,944.43,956.01,7550
2025-04-04 09:00:00,956.02,956.02,939.93,941.82,8936
2025-04-04 13:00:00,941.79,944.86,927.85,929.82,10612
2025-04-04 17:00:00,929.75,933.89,914.54,920.9,11224
2025-04-04 21:00:00,920.78,924.7,917.01,923.2,7067
2025-04-07 01:00:00,916.42,939.48,890.95,930.11,8454
2025-04-07 05:00:00,930.1,936.54,926.58,927.71,9164
2025-04-07 09:00:00,927.68,930.42,908.05,920.96,10072
2025-04-07 13:00:00,921.01,926.05,910.48,918.2,10579
2025-04-07 17:00:00,918.21,925.15,906.93,914.48,11931
2025-04-07 21:00:00,914.49,916.56,908.73,914.73,6450
2025-04-08 01:00:00,914.15,927.25,912.79,925.55,8031
2025-04-08 05:00:00,925.55,930.38,925.32,930.13,8537
2025-04-08 09:00:00,928.3,931.42,918.58,924.13,10098
2025-04-08 13:00:00,924.22,928.62,917.6,918.73,10210
2025-04-08 17:00:00,919.04,924.45,914.4,920.1,11327
2025-04-08 21:00:00,920.08,925.87,917.03,917.34,7132
2025-04-09 01:00:00,917.54,922.35,912.07,921.45,9416
2025-04-09 05:00:00,921.58,924.53,917.03,924.14,10131
2025-04-09 09:00:00,924.13,931.16,917.0,920.53,10689
2025-04-09 13:00:00,920.6,928.32,916.28,922.93,10176
2025-04-09 17:00:00,922.92,931.61,917.1,929.83,9902
2025-04-09 21:00:00,930.0,934.89,927.6,930.84,7568
2025-04-10 01:00:00,932.12,936.71,930.08,934.88,8997
2025-04-10 05:00:00,934.92,939.87,934.42,938.5,8319
2025-04-10 09:00:00,936.65,941.42,931.24,933.41,10154
2025-04-10 13:00:00,933.47,942.31,932.37,936.04,10660
2025-04-10 17:00:00,936.24,941.79,931.37,936.09,10870
2025-04-10 21:00:00,936.11,939.25,931.23,933.18,6340
2025-04-11 01:00:00,931.58,944.01,929.33,936.71,9250
2025-04-11 05:00:00,936.84,943.51,935.42,941.1,9342
2025-04-11 09:00:00,941.06,948.38,936.43,945.1,10834
2025-04-11 13:00:00,945.04,947.17,937.22,941.94,10862
2025-04-11 17:00:00,941.84,948.57,936.48,937.9,11291
2025-04-11 21:00:00,938.01,946.01,937.45,941.51,6512
2025-04-14 01:00:00,948.69,950.66,945.16,950.39,9129
2025-04-14 05:00:00,950.47,951.6,945.54,949.93,7671
2025-04-14 09:00:00,949.93,955.9,948.37,955.64,9515
2025-04-14 13:00:00,955.66,956.96,944.71,946.93,9965
2025-04-14 17:00:00,947.31,958.21,946.04,954.43,9985
2025-04-14 21:00:00,954.47,956.02,951.13,951.26,5685
2025-04-15 01:00:00,950.24,951.3,947.76,950.5,7798
2025-04-15 05:00:00,950.19,953.2,948.81,952.0,7586
2025-04-15 09:00:00,952.02,959.32,948.3,956.66,8929
2025-04-15 13:00:00,956.4,963.68,955.85,959.07,9232
2025-04-15 17:00:00,959.2,963.62,956.81,958.76,9322
2025-04-15 21:00:00,958.77,961.05,957.41,958.91,5210
2025-04-16 01:00:00,957.11,960.57,955.07,958.07,8041
2025-04-16 05:00:00,958.01,960.55,956.5,957.95,7641
2025-04-16 09:00:00,957.82,962.63,952.86,960.96,9909
2025-04-16 13:00:00,961.01,973.02,958.81,970.77,9460
2025-04-16 17:00:00,970.68,973.19,963.5,968.61,8460
2025-04-16 21:00:00,968.71,971.6,966.49,968.88,6506
2025-04-17 01:00:00,969.64,973.12,962.41,963.65,8393
2025-04-17 05:00:00,963.67,967.98,962.22,965.16,7945
2025-04-17 09:00:00,965.11,966.74,956.42,957.67,9548
2025-04-17 13:00:00,957.68,963.49,953.82,961.97,9463
2025-04-17 17:00:00,961.98,968.68,959.33,966.13,10269
2025-04-17 21:00:00,966.14,967.55,963.79,964.03,5598
2025-04-21 01:00:00,965.61,970.45,963.1,969.0,8832
2025-04-21 05:00:00,969.04,972.93,966.34,972.93,8476
2025-04-21 09:00:00,972.88,975.08,967.42,971.17,8630
2025-04-21 13:00:00,971.27,977.08,963.94,966.67,8977
2025-04-21 17:00:00,966.85,969.63,960.35,962.53,9876
2025-04-21 21:00:00,962.54,965.95,961.17,963.88,5906
2025-04-22 01:00:00,964.27,968.84,960.4,965.7,9344
2025-04-22 05:00:00,965.61,974.03,962.46,972.09,8925
2025-04-22 09:00:00,972.1,972.45,965.49,971.12,10017
2025-04-22 13:00:00,971.15,973.3,959.12,960.82,9274
2025-04-22 17:00:00,960.87,964.46,957.71,960.15,9375
2025-04-22 21:00:00,960.16,960.58,956.51,956.81,6565
2025-04-23 01:00:00,958.61,964.25,953.92,962.89,9209
2025-04-23 05:00:00,962.86,964.04,958.06,959.41,8800
2025-04-23 09:00:00,959.44,968.78,956.91,965.05,8389
2025-04-23 13:00:00,963.93,973.22,962.58,971.23,9304
2025-04-23 17:00:00,971.68,978.31,967.31,972.32,9379
2025-04-23 21:00:00,972.33,974.53,970.25,973.08,6164
2025-04-24 01:00:00,973.51,974.9,969.95,971.47,7193
2025-04-24 05:00:00,971.5,973.52,968.15,972.56,8234
2025-04-24 09:00:00,972.54,976.83,968.88,976.19,9525
2025-04-24 13:00:00,976.22,980.57,972.98,972.98,9482
2025-04-24 17:00:00,972.84,978.03,971.92,974.83,8501
2025-04-24 21:00:00,974.85,975.81,972.14,972.87,4834
2025-04-25 01:00:00,976.9,977.68,969.0,969.1,6061
2025-04-25 05:00:00,968.96,973.29,965.91,966.88,7229
2025-04-25 09:00:00,966.84,967.5,958.58,966.04,9315
2025-04-25 13:00:00,965.89,973.94,963.77,969.4,8922
2025-04-25 17:00:00,968.68,972.74,967.41,967.75,8845
2025-04-25 21:00:00,967.8,974.4,966.27,973.41,5578
2025-04-28 01:00:00,974.84,974.91,968.63,969.74,5311
2025-04-28 05:00:00,969.89,975.78,967.34,975.08,7084
2025-04-28 09:00:00,975.0,982.78,971.04,978.41,8885
2025-04-28 13:00:00,978.46,992.87,978.46,985.16,8512
2025-04-28 17:00:00,985.06,994.08,984.02,987.02,9452
2025-04-28 21:00:00,987.03,990.92,986.08,988.74,5110
2025-04-29 01:00:00,989.79,989.79,985.26,988.42,6533
2025-04-29 05:00:00,988.05,992.22,984.18,985.9,6659
2025-04-29 09:00:00,985.89,991.93,984.28,990.85,7878
2025-04-29 13:00:00,990.88,992.28,983.25,987.67,8247
2025-04-29 17:00:00,987.78,987.78,978.61,979.79,8528
2025-04-29 21:00:00,979.8,981.22,977.97,979.12,5228
2025-04-30 01:00:00,978.85,979.06,972.96,973.06,499
2025-04-30 05:00:00,973.06,981.36,972.06,980.16,375
2025-04-30 09:00:00,980.66,981.06,963.26,966.16,1655
2025-04-30 13:00:00,965.86,972.74,959.31,959.51,2679
2025-04-30 17:00:00,959.31,971.39,959.11,967.86,8599
2025-04-30 21:00:00,967.88,969.41,965.27,967.86,4820
2025-05-01 01:00:00,966.55,970.82,962.31,965.1,7940
2025-05-01 05:00:00,965.1,966.62,958.45,960.77,4853
2025-05-01 09:00:00,960.61,967.5,956.98,963.13,5458
2025-05-01 13:00:00,963.22,968.46,955.96,966.19,8473
2025-05-01 17:00:00,959.41,965.66,959.02,963.52,8813
2025-05-01 21:00:00,963.59,966.61,962.25,964.01,5090
2025-05-02 01:00:00,964.51,968.29,962.15,965.93,5489
2025-05-02 05:00:00,965.93,971.81,965.93,970.97,3581
2025-05-02 09:00:00,970.63,973.71,962.73,968.4,9160
2025-05-02 13:00:00,968.31,973.11,963.86,970.24,8376
2025-05-02 17:00:00,970.19,974.25,960.89,963.55,9021
2025-05-02 21:00:00,963.56,967.66,963.02,963.31,4166
2025-05-05 01:00:00,960.39,963.86,957.24,962.73,7975
2025-05-05 05:00:00,962.73,967.7,961.86,966.71,6778
2025-05-05 09:00:00,966.55,968.23,963.55,967.9,7409
2025-05-05 13:00:00,967.95,970.02,961.29,962.53,8844
2025-05-05 17:00:00,962.43,964.04,955.86,959.4,8576
2025-05-05 21:00:00,959.53,963.86,958.22,961.81,5219
2025-05-06 01:00:00,962.93,969.73,958.84,969.15,7524
2025-05-06 05:00:00,969.18,974.84,967.83,973.84,7477
2025-05-06 09:00:00,973.85,979.35,971.42,976.59,8021
2025-05-06 13:00:00,976.6,986.53,973.86,983.59,7839
2025-05-06 17:00:00,983.59,987.68,980.48,985.38,8987
2025-05-06 21:00:00,985.39,988.31,983.97,985.51,5860
2025-05-07 01:00:00,984.98,989.23,977.17,982.66,8020
2025-05-07 05:00:00,982.72,985.98,979.59,985.35,7783
2025-05-07 09:00:00,985.05,989.02,979.12,983.48,7798
2025-05-07 13:00:00,983.48,990.31,981.32,989.38,8138
2025-05-07 17:00:00,989.05,990.17,979.35,979.44,9330
2025-05-07 21:00:00,979.46,982.58,975.01,976.01,6577
2025-05-08 01:00:00,975.75,985.11,975.32,984.98,7062
